dep;week;P;T;cl_age90
55;2020-S32;0;102;59
55;2020-S32;0;144;69
55;2020-S32;0;97;79
55;2020-S32;1;65;89
55;2020-S32;0;8;90
55;2020-S32;6;881;0
55;2020-S33;1;33;09
55;2020-S33;2;99;19
55;2020-S33;6;143;29
55;2020-S33;3;120;39
55;2020-S33;1;135;49
55;2020-S33;2;127;59
55;2020-S33;1;147;69
55;2020-S33;1;130;79
55;2020-S33;1;76;89
55;2020-S33;0;26;90
55;2020-S33;18;1036;0
55;2020-S34;1;43;09
55;2020-S34;1;131;19
55;2020-S34;4;204;29
55;2020-S34;0;189;39
55;2020-S34;1;163;49
55;2020-S34;0;175;59
55;2020-S34;0;168;69
55;2020-S34;0;132;79
55;2020-S34;0;79;89
55;2020-S34;0;25;90
55;2020-S34;7;1309;0
55;2020-S35;1;56;09
55;2020-S35;4;186;19
55;2020-S35;4;293;29
55;2020-S35;7;262;39
55;2020-S35;3;306;49
55;2020-S35;3;313;59
55;2020-S35;3;329;69
55;2020-S35;4;285;79
55;2020-S35;1;126;89
55;2020-S35;2;58;90
55;2020-S35;32;2214;0
55;2020-S36;0;93;09
55;2020-S36;4;188;19
55;2020-S36;5;248;29
55;2020-S36;4;256;39
55;2020-S36;1;234;49
55;2020-S36;2;223;59
55;2020-S36;2;196;69
55;2020-S36;1;134;79
55;2020-S36;0;96;89
55;2020-S36;0;18;90
55;2020-S36;19;1686;0
55;2020-S37;3;308;09
55;2020-S37;3;316;19
55;2020-S37;9;327;29
55;2020-S37;9;334;39
55;2020-S37;6;248;49
55;2020-S37;8;283;59
55;2020-S37;4;235;69
55;2020-S37;4;153;79
55;2020-S37;1;95;89
55;2020-S37;1;21;90
55;2020-S37;48;2320;0
55;2020-S38;1;254;09
55;2020-S38;3;611;19
55;2020-S38;19;339;29
55;2020-S38;12;402;39
55;2020-S38;5;294;49
55;2020-S38;6;262;59
55;2020-S38;6;245;69
55;2020-S38;1;171;79
55;2020-S38;2;121;89
55;2020-S38;0;30;90
55;2020-S38;55;2729;0
55;2020-S39;0;78;09
55;2020-S39;5;387;19
55;2020-S39;10;287;29
55;2020-S39;5;265;39
55;2020-S39;4;258;49
55;2020-S39;7;269;59
55;2020-S39;6;227;69
55;2020-S39;5;178;79
55;2020-S39;1;120;89
55;2020-S39;1;60;90
55;2020-S39;44;2129;0
56;2020-S21;0;110;09
56;2020-S21;2;88;19
56;2020-S21;0;162;29
56;2020-S21;2;219;39
56;2020-S21;0;186;49
56;2020-S21;4;216;59
56;2020-S21;0;180;69
56;2020-S21;1;141;79
56;2020-S21;6;173;89
56;2020-S21;7;88;90
56;2020-S21;22;1563;0
56;2020-S22;0;115;09
56;2020-S22;4;114;19
56;2020-S22;0;199;29
56;2020-S22;1;176;39
56;2020-S22;5;175;49
56;2020-S22;1;233;59
56;2020-S22;0;195;69
56;2020-S22;3;154;79
56;2020-S22;9;201;89
56;2020-S22;2;115;90
56;2020-S22;25;1677;0
56;2020-S23;1;121;09
56;2020-S23;0;98;19
56;2020-S23;0;178;29
56;2020-S23;1;194;39
56;2020-S23;0;195;49
56;2020-S23;2;185;59
56;2020-S23;0;158;69
56;2020-S23;0;121;79
56;2020-S23;2;127;89
56;2020-S23;0;73;90
56;2020-S23;6;1451;0
56;2020-S24;0;89;09
56;2020-S24;0;101;19
56;2020-S24;0;138;29
56;2020-S24;1;138;39
56;2020-S24;0;136;49
56;2020-S24;0;191;59
56;2020-S24;0;155;69
56;2020-S24;0;150;79
56;2020-S24;0;137;89
56;2020-S24;0;61;90
56;2020-S24;1;1296;0
56;2020-S25;0;92;09
56;2020-S25;0;120;19
56;2020-S25;1;130;29
56;2020-S25;0;165;39
56;2020-S25;0;153;49
56;2020-S25;1;179;59
56;2020-S25;0;175;69
56;2020-S25;1;149;79
56;2020-S25;5;152;89
56;2020-S25;1;63;90
56;2020-S25;9;1378;0
56;2020-S26;1;123;09
56;2020-S26;2;164;19
56;2020-S26;3;145;29
56;2020-S26;4;166;39
56;2020-S26;0;181;49
56;2020-S26;2;183;59
56;2020-S26;1;188;69
56;2020-S26;0;156;79
56;2020-S26;1;140;89
56;2020-S26;1;62;90
56;2020-S26;15;1508;0
56;2020-S27;4;266;09
56;2020-S27;0;202;19
56;2020-S27;0;271;29
56;2020-S27;0;298;39
56;2020-S27;0;289;49
56;2020-S27;0;239;59
56;2020-S27;0;197;69
56;2020-S27;1;156;79
56;2020-S27;0;118;89
56;2020-S27;1;63;90
56;2020-S27;7;2102;0
56;2020-S28;0;269;09
56;2020-S28;0;194;19
56;2020-S28;1;321;29
56;2020-S28;1;367;39
56;2020-S28;2;293;49
56;2020-S28;2;252;59
56;2020-S28;0;195;69
56;2020-S28;1;147;79
56;2020-S28;0;100;89
56;2020-S28;0;52;90
56;2020-S28;7;2191;0
56;2020-S29;1;265;09
56;2020-S29;0;301;19
56;2020-S29;3;424;29
56;2020-S29;2;453;39
56;2020-S29;1;346;49
56;2020-S29;2;326;59
56;2020-S29;1;304;69
56;2020-S29;0;204;79
56;2020-S29;0;149;89
56;2020-S29;0;57;90
56;2020-S29;10;2829;0
56;2020-S30;0;294;09
56;2020-S30;16;510;19
56;2020-S30;11;758;29
56;2020-S30;3;608;39
56;2020-S30;0;519;49
56;2020-S30;1;418;59
56;2020-S30;0;427;69
56;2020-S30;0;308;79
56;2020-S30;1;174;89
56;2020-S30;0;56;90
56;2020-S30;32;4075;0
56;2020-S31;0;318;09
56;2020-S31;10;776;19
56;2020-S31;15;1040;29
56;2020-S31;3;838;39
56;2020-S31;2;866;49
56;2020-S31;9;774;59
56;2020-S31;2;587;69
56;2020-S31;1;431;79
56;2020-S31;1;200;89
56;2020-S31;0;79;90
56;2020-S31;43;5910;0
56;2020-S32;12;294;09
56;2020-S32;9;548;19
56;2020-S32;29;765;29
56;2020-S32;7;608;39
56;2020-S32;7;620;49
56;2020-S32;4;665;59
56;2020-S32;6;523;69
56;2020-S32;1;379;79
56;2020-S32;3;197;89
56;2020-S32;0;70;90
56;2020-S32;78;4672;0
56;2020-S33;1;177;09
56;2020-S33;5;520;19
56;2020-S33;16;808;29
56;2020-S33;6;603;39
56;2020-S33;8;552;49
56;2020-S33;9;619;59
56;2020-S33;4;461;69
56;2020-S33;3;371;79
56;2020-S33;1;260;89
56;2020-S33;1;166;90
56;2020-S33;54;4537;0
56;2020-S34;4;244;09
56;2020-S34;14;678;19
56;2020-S34;28;1125;29
56;2020-S34;11;748;39
56;2020-S34;9;804;49
56;2020-S34;11;706;59
56;2020-S34;2;717;69
56;2020-S34;4;512;79
56;2020-S34;1;251;89
56;2020-S34;2;84;90
56;2020-S34;86;5871;0
56;2020-S35;2;285;09
56;2020-S35;15;750;19
56;2020-S35;59;1346;29
56;2020-S35;22;946;39
56;2020-S35;10;876;49
56;2020-S35;19;966;59
56;2020-S35;5;673;69
56;2020-S35;1;519;79
56;2020-S35;0;259;89
56;2020-S35;0;74;90
56;2020-S35;133;6696;0
56;2020-S36;16;572;09
56;2020-S36;59;955;19
56;2020-S36;99;1704;29
56;2020-S36;38;1113;39
56;2020-S36;31;1115;49
56;2020-S36;28;936;59
56;2020-S36;22;777;69
56;2020-S36;13;509;79
56;2020-S36;4;218;89
56;2020-S36;0;72;90
56;2020-S36;310;7976;0
56;2020-S37;16;1830;09
56;2020-S37;62;1713;19
56;2020-S37;61;1437;29
56;2020-S37;38;1510;39
56;2020-S37;36;1243;49
56;2020-S37;32;966;59
56;2020-S37;23;762;69
56;2020-S37;12;518;79
56;2020-S37;15;265;89
56;2020-S37;5;95;90
56;2020-S37;300;10341;0
56;2020-S38;17;921;09
56;2020-S38;82;2667;19
56;2020-S38;91;1498;29
56;2020-S38;45;1323;39
56;2020-S38;30;1315;49
56;2020-S38;49;1018;59
56;2020-S38;23;708;69
56;2020-S38;16;493;79
56;2020-S38;15;323;89
56;2020-S38;8;136;90
56;2020-S38;376;10403;0
56;2020-S39;9;367;09
56;2020-S39;52;1707;19
56;2020-S39;68;1237;29
56;2020-S39;29;953;39
56;2020-S39;25;965;49
56;2020-S39;38;867;59
56;2020-S39;26;684;69
56;2020-S39;9;510;79
56;2020-S39;11;292;89
56;2020-S39;7;139;90
56;2020-S39;274;7721;0
57;2020-S21;3;158;09
57;2020-S21;11;206;19
57;2020-S21;20;644;29
57;2020-S21;20;638;39
57;2020-S21;18;666;49
57;2020-S21;20;789;59
57;2020-S21;20;603;69
57;2020-S21;17;453;79
57;2020-S21;44;541;89
57;2020-S21;22;276;90
57;2020-S21;195;4975;0
57;2020-S22;3;185;09
57;2020-S22;2;232;19
57;2020-S22;14;500;29
57;2020-S22;16;619;39
57;2020-S22;8;542;49
57;2020-S22;14;683;59
57;2020-S22;11;625;69
57;2020-S22;8;458;79
57;2020-S22;8;410;89
57;2020-S22;4;182;90
57;2020-S22;88;4436;0
57;2020-S23;1;119;09
57;2020-S23;5;167;19
57;2020-S23;3;347;29
57;2020-S23;9;396;39
57;2020-S23;10;448;49
57;2020-S23;12;497;59
57;2020-S23;9;447;69
57;2020-S23;5;402;79
57;2020-S23;6;363;89
57;2020-S23;4;136;90
57;2020-S23;64;3322;0
57;2020-S24;2;118;09
57;2020-S24;3;216;19
57;2020-S24;4;393;29
57;2020-S24;4;492;39
57;2020-S24;4;486;49
57;2020-S24;4;566;59
57;2020-S24;3;528;69
57;2020-S24;7;423;79
57;2020-S24;5;341;89
57;2020-S24;3;91;90
57;2020-S24;39;3654;0
57;2020-S25;0;122;09
57;2020-S25;0;197;19
57;2020-S25;5;411;29
57;2020-S25;3;501;39
57;2020-S25;9;497;49
57;2020-S25;3;561;59
57;2020-S25;5;583;69
57;2020-S25;4;448;79
57;2020-S25;2;480;89
57;2020-S25;1;195;90
57;2020-S25;32;3995;0
57;2020-S26;2;183;09
57;2020-S26;2;311;19
57;2020-S26;8;497;29
57;2020-S26;5;480;39
57;2020-S26;3;501;49
57;2020-S26;7;593;59
57;2020-S26;1;557;69
57;2020-S26;4;468;79
57;2020-S26;2;348;89
57;2020-S26;0;150;90
57;2020-S26;34;4088;0
57;2020-S27;4;223;09
57;2020-S27;1;309;19
57;2020-S27;5;540;29
57;2020-S27;4;620;39
57;2020-S27;7;591;49
57;2020-S27;2;647;59
57;2020-S27;0;674;69
57;2020-S27;3;477;79
57;2020-S27;1;357;89
57;2020-S27;0;101;90
57;2020-S27;27;4539;0
57;2020-S28;1;282;09
57;2020-S28;0;411;19
57;2020-S28;6;622;29
57;2020-S28;0;803;39
57;2020-S28;7;714;49
57;2020-S28;2;670;59
57;2020-S28;1;673;69
57;2020-S28;1;511;79
57;2020-S28;0;366;89
57;2020-S28;1;93;90
57;2020-S28;19;5145;0
57;2020-S29;6;279;09
57;2020-S29;4;417;19
57;2020-S29;4;673;29
57;2020-S29;12;804;39
57;2020-S29;3;688;49
57;2020-S29;8;602;59
57;2020-S29;9;634;69
57;2020-S29;5;496;79
57;2020-S29;2;307;89
57;2020-S29;0;76;90
57;2020-S29;53;4976;0
57;2020-S30;0;405;09
57;2020-S30;11;560;19
57;2020-S30;8;946;29
57;2020-S30;13;1085;39
57;2020-S30;10;835;49
57;2020-S30;8;854;59
57;2020-S30;3;891;69
57;2020-S30;5;596;79
57;2020-S30;0;395;89
57;2020-S30;0;130;90
57;2020-S30;58;6697;0
57;2020-S31;7;400;09
57;2020-S31;10;744;19
57;2020-S31;15;1242;29
57;2020-S31;14;1415;39
57;2020-S31;11;1183;49
57;2020-S31;11;1196;59
57;2020-S31;9;1073;69
57;2020-S31;5;800;79
57;2020-S31;5;457;89
57;2020-S31;1;145;90
57;2020-S31;88;8656;0
57;2020-S32;9;329;09
57;2020-S32;14;727;19
57;2020-S32;35;1155;29
57;2020-S32;38;1288;39
57;2020-S32;10;1064;49
57;2020-S32;14;1088;59
57;2020-S32;4;899;69
57;2020-S32;2;631;79
57;2020-S32;3;351;89
57;2020-S32;0;87;90
57;2020-S32;129;7619;0
57;2020-S33;10;363;09
57;2020-S33;17;772;19
57;2020-S33;29;1177;29
57;2020-S33;23;1244;39
57;2020-S33;21;1019;49
57;2020-S33;15;980;59
57;2020-S33;6;819;69
57;2020-S33;7;633;79
57;2020-S33;9;385;89
57;2020-S33;3;136;90
57;2020-S33;140;7529;0
57;2020-S34;15;397;09
57;2020-S34;26;908;19
57;2020-S34;61;1778;29
57;2020-S34;43;1555;39
57;2020-S34;30;1310;49
57;2020-S34;16;1472;59
57;2020-S34;5;1169;69
57;2020-S34;5;808;79
57;2020-S34;2;587;89
57;2020-S34;0;201;90
57;2020-S34;203;10186;0
57;2020-S35;15;499;09
57;2020-S35;31;1376;19
57;2020-S35;105;2508;29
57;2020-S35;56;2326;39
57;2020-S35;38;2025;49
57;2020-S35;36;2177;59
57;2020-S35;22;1764;69
57;2020-S35;16;1177;79
57;2020-S35;12;848;89
57;2020-S35;8;356;90
57;2020-S35;339;15057;0
57;2020-S36;12;755;09
57;2020-S36;27;1097;19
57;2020-S36;67;2379;29
57;2020-S36;50;2250;39
57;2020-S36;47;1896;49
57;2020-S36;28;1969;59
57;2020-S36;17;1571;69
57;2020-S36;12;977;79
57;2020-S36;4;597;89
57;2020-S36;2;227;90
57;2020-S36;266;13718;0
57;2020-S37;11;2101;09
57;2020-S37;31;2069;19
57;2020-S37;61;2479;29
57;2020-S37;60;2894;39
57;2020-S37;43;2042;49
57;2020-S37;37;1827;59
57;2020-S37;24;1503;69
57;2020-S37;17;1016;79
57;2020-S37;19;689;89
57;2020-S37;3;288;90
57;2020-S37;306;16908;0
57;2020-S38;10;1208;09
57;2020-S38;55;3270;19
57;2020-S38;81;2647;29
57;2020-S38;61;2629;39
57;2020-S38;40;2119;49
57;2020-S38;45;1904;59
57;2020-S38;27;1459;69
57;2020-S38;15;989;79
57;2020-S38;21;618;89
57;2020-S38;14;234;90
57;2020-S38;372;17080;0
57;2020-S39;10;525;09
57;2020-S39;40;2318;19
57;2020-S39;76;2146;29
57;2020-S39;46;1964;39
57;2020-S39;30;1690;49
57;2020-S39;38;1670;59
57;2020-S39;37;1315;69
57;2020-S39;16;823;79
57;2020-S39;11;500;89
57;2020-S39;4;143;90
57;2020-S39;308;13094;0
58;2020-S21;0;17;09
58;2020-S21;0;22;19
58;2020-S21;3;88;29
58;2020-S21;0;70;39
58;2020-S21;0;88;49
58;2020-S21;1;106;59
58;2020-S21;0;83;69
58;2020-S21;1;70;79
58;2020-S21;0;80;89
58;2020-S21;0;47;90
58;2020-S21;5;671;0
58;2020-S22;0;8;09
58;2020-S22;0;29;19
58;2020-S22;2;55;29
58;2020-S22;1;45;39
58;2020-S22;1;76;49
58;2020-S22;0;66;59
58;2020-S22;0;81;69
58;2020-S22;1;93;79
58;2020-S22;0;124;89
58;2020-S22;0;83;90
58;2020-S22;6;661;0
58;2020-S23;0;8;09
58;2020-S23;0;21;19
58;2020-S23;1;82;29
58;2020-S23;1;50;39
58;2020-S23;0;33;49
58;2020-S23;0;39;59
58;2020-S23;0;88;69
58;2020-S23;0;89;79
58;2020-S23;0;88;89
58;2020-S23;0;42;90
58;2020-S23;2;540;0
58;2020-S24;0;9;09
58;2020-S24;0;20;19
58;2020-S24;1;37;29
58;2020-S24;0;38;39
58;2020-S24;1;43;49
58;2020-S24;0;48;59
58;2020-S24;0;79;69
58;2020-S24;0;98;79
58;2020-S24;0;94;89
58;2020-S24;0;56;90
58;2020-S24;2;522;0
58;2020-S25;0;12;09
58;2020-S25;0;23;19
58;2020-S25;0;37;29
58;2020-S25;0;64;39
58;2020-S25;0;51;49
58;2020-S25;0;57;59
58;2020-S25;2;82;69
58;2020-S25;0;101;79
58;2020-S25;0;114;89
58;2020-S25;0;72;90
58;2020-S25;2;613;0
58;2020-S26;0;22;09
58;2020-S26;0;20;19
58;2020-S26;0;30;29
58;2020-S26;0;32;39
58;2020-S26;0;35;49
58;2020-S26;1;59;59
58;2020-S26;0;113;69
58;2020-S26;0;103;79
58;2020-S26;0;149;89
58;2020-S26;0;95;90
58;2020-S26;1;658;0
58;2020-S27;0;22;09
58;2020-S27;1;43;19
58;2020-S27;1;104;29
58;2020-S27;3;113;39
58;2020-S27;4;129;49
58;2020-S27;7;114;59
58;2020-S27;2;132;69
58;2020-S27;0;122;79
58;2020-S27;0;180;89
58;2020-S27;1;106;90
58;2020-S27;19;1065;0
58;2020-S28;0;35;09
58;2020-S28;0;32;19
58;2020-S28;2;161;29
58;2020-S28;0;143;39
58;2020-S28;0;139;49
58;2020-S28;3;160;59
58;2020-S28;0;106;69
58;2020-S28;1;108;79
58;2020-S28;0;121;89
58;2020-S28;0;66;90
58;2020-S28;6;1071;0
58;2020-S29;0;17;09
58;2020-S29;0;41;19
58;2020-S29;1;76;29
58;2020-S29;1;64;39
58;2020-S29;0;99;49
58;2020-S29;2;104;59
58;2020-S29;2;173;69
58;2020-S29;1;132;79
58;2020-S29;0;120;89
58;2020-S29;0;63;90
58;2020-S29;7;889;0
58;2020-S30;1;43;09
58;2020-S30;0;62;19
58;2020-S30;1;109;29
58;2020-S30;0;104;39
58;2020-S30;1;120;49
58;2020-S30;0;142;59
58;2020-S30;0;181;69
58;2020-S30;0;191;79
58;2020-S30;0;124;89
58;2020-S30;0;38;90
58;2020-S30;3;1115;0
58;2020-S31;0;36;09
58;2020-S31;0;82;19
58;2020-S31;1;118;29
58;2020-S31;0;117;39
58;2020-S31;0;98;49
58;2020-S31;0;122;59
58;2020-S31;0;156;69
58;2020-S31;0;174;79
58;2020-S31;1;108;89
58;2020-S31;0;40;90
58;2020-S31;2;1051;0
58;2020-S32;0;33;09
58;2020-S32;0;59;19
58;2020-S32;3;110;29
58;2020-S32;2;93;39
58;2020-S32;1;132;49
58;2020-S32;1;168;59
58;2020-S32;0;190;69
58;2020-S32;0;166;79
58;2020-S32;1;123;89
58;2020-S32;0;47;90
58;2020-S32;8;1121;0
58;2020-S33;0;30;09
58;2020-S33;0;72;19
58;2020-S33;1;115;29
58;2020-S33;5;119;39
58;2020-S33;0;100;49
58;2020-S33;2;141;59
58;2020-S33;1;167;69
58;2020-S33;0;166;79
58;2020-S33;1;106;89
58;2020-S33;0;45;90
58;2020-S33;10;1061;0
58;2020-S34;1;37;09
58;2020-S34;1;103;19
58;2020-S34;4;194;29
58;2020-S34;2;188;39
58;2020-S34;2;184;49
58;2020-S34;3;200;59
58;2020-S34;3;278;69
58;2020-S34;1;245;79
58;2020-S34;0;125;89
58;2020-S34;0;48;90
58;2020-S34;17;1602;0
58;2020-S35;0;48;09
58;2020-S35;4;161;19
58;2020-S35;15;293;29
58;2020-S35;5;215;39
58;2020-S35;6;249;49
58;2020-S35;4;288;59
58;2020-S35;4;289;69
58;2020-S35;2;194;79
58;2020-S35;5;139;89
58;2020-S35;0;71;90
58;2020-S35;45;1947;0
58;2020-S36;3;71;09
58;2020-S36;4;138;19
58;2020-S36;12;310;29
58;2020-S36;6;296;39
58;2020-S36;7;274;49
58;2020-S36;5;318;59
58;2020-S36;4;287;69
58;2020-S36;1;235;79
58;2020-S36;5;201;89
58;2020-S36;1;134;90
58;2020-S36;48;2264;0
58;2020-S37;1;381;09
58;2020-S37;11;537;19
58;2020-S37;20;506;29
58;2020-S37;16;423;39
58;2020-S37;5;346;49
58;2020-S37;11;404;59
58;2020-S37;6;295;69
58;2020-S37;1;220;79
58;2020-S37;1;181;89
58;2020-S37;0;85;90
58;2020-S37;72;3380;0
58;2020-S38;3;244;09
58;2020-S38;17;484;19
58;2020-S38;20;417;29
58;2020-S38;13;417;39
58;2020-S38;20;371;49
58;2020-S38;24;368;59
58;2020-S38;9;290;69
58;2020-S38;4;278;79
58;2020-S38;4;172;89
58;2020-S38;0;69;90
58;2020-S38;114;3110;0
58;2020-S39;1;114;09
58;2020-S39;9;330;19
58;2020-S39;10;304;29
58;2020-S39;12;279;39
58;2020-S39;6;289;49
58;2020-S39;9;265;59
58;2020-S39;16;312;69
58;2020-S39;5;216;79
58;2020-S39;5;153;89
58;2020-S39;0;74;90
58;2020-S39;73;2337;0
59;2020-S21;5;550;09
59;2020-S21;21;575;19
59;2020-S21;29;1501;29
59;2020-S21;36;1812;39
59;2020-S21;47;1751;49
59;2020-S21;44;1475;59
59;2020-S21;26;1082;69
59;2020-S21;33;896;79
59;2020-S21;49;888;89
59;2020-S21;54;551;90
59;2020-S21;344;11091;0
59;2020-S22;15;805;09
59;2020-S22;40;807;19
59;2020-S22;43;1788;29
59;2020-S22;34;2027;39
59;2020-S22;45;2077;49
59;2020-S22;31;1682;59
59;2020-S22;20;1302;69
59;2020-S22;29;1058;79
59;2020-S22;53;986;89
59;2020-S22;31;508;90
59;2020-S22;341;13045;0
59;2020-S23;10;665;09
59;2020-S23;11;665;19
59;2020-S23;31;1170;29
59;2020-S23;27;1328;39
59;2020-S23;29;1277;49
59;2020-S23;20;1158;59
59;2020-S23;23;937;69
59;2020-S23;14;787;79
59;2020-S23;27;625;89
59;2020-S23;26;339;90
59;2020-S23;219;8953;0
59;2020-S24;20;755;09
59;2020-S24;23;808;19
59;2020-S24;47;1627;29
59;2020-S24;40;1725;39
59;2020-S24;37;1522;49
59;2020-S24;25;1470;59
59;2020-S24;18;1169;69
59;2020-S24;8;864;79
59;2020-S24;21;737;89
59;2020-S24;15;303;90
59;2020-S24;254;10981;0
59;2020-S25;16;833;09
59;2020-S25;15;884;19
59;2020-S25;28;1310;29
59;2020-S25;26;1527;39
59;2020-S25;19;1294;49
59;2020-S25;22;1297;59
59;2020-S25;12;1094;69
59;2020-S25;16;912;79
59;2020-S25;20;627;89
59;2020-S25;6;239;90
59;2020-S25;180;10018;0
59;2020-S26;18;1085;09
59;2020-S26;17;1053;19
59;2020-S26;20;1391;29
59;2020-S26;37;1580;39
59;2020-S26;20;1362;49
59;2020-S26;15;1331;59
59;2020-S26;13;1014;69
59;2020-S26;18;852;79
59;2020-S26;13;724;89
59;2020-S26;7;228;90
59;2020-S26;178;10620;0
59;2020-S27;26;1895;09
59;2020-S27;18;1607;19
59;2020-S27;22;1746;29
59;2020-S27;26;2205;39
59;2020-S27;35;1890;49
59;2020-S27;13;1718;59
59;2020-S27;21;1477;69
59;2020-S27;8;1142;79
59;2020-S27;22;843;89
59;2020-S27;5;302;90
59;2020-S27;204;14848;0
59;2020-S28;15;1728;09
59;2020-S28;49;1593;19
59;2020-S28;29;2226;29
59;2020-S28;37;2818;39
59;2020-S28;33;2258;49
59;2020-S28;26;2062;59
59;2020-S28;19;1918;69
59;2020-S28;15;1424;79
59;2020-S28;12;840;89
59;2020-S28;4;285;90
59;2020-S28;239;17165;0
59;2020-S29;23;1168;09
59;2020-S29;38;1608;19
59;2020-S29;43;2372;29
59;2020-S29;34;2819;39
59;2020-S29;34;2141;49
59;2020-S29;28;1957;59
59;2020-S29;21;1785;69
59;2020-S29;22;1372;79
59;2020-S29;5;763;89
59;2020-S29;3;207;90
59;2020-S29;257;16205;0
59;2020-S30;23;1292;09
59;2020-S30;46;2105;19
59;2020-S30;79;3504;29
59;2020-S30;83;3743;39
59;2020-S30;74;3052;49
59;2020-S30;59;2892;59
59;2020-S30;38;2788;69
59;2020-S30;31;2129;79
59;2020-S30;17;1194;89
59;2020-S30;5;320;90
59;2020-S30;455;23027;0
59;2020-S31;52;1286;09
59;2020-S31;66;2532;19
59;2020-S31;138;4002;29
59;2020-S31;103;4190;39
59;2020-S31;67;3717;49
59;2020-S31;59;3461;59
59;2020-S31;56;3284;69
59;2020-S31;30;2553;79
59;2020-S31;24;1333;89
59;2020-S31;7;345;90
59;2020-S31;602;26705;0
59;2020-S32;51;1359;09
59;2020-S32;94;2524;19
59;2020-S32;145;4357;29
59;2020-S32;112;4104;39
59;2020-S32;85;3662;49
59;2020-S32;68;3649;59
59;2020-S32;39;3244;69
59;2020-S32;32;2675;79
59;2020-S32;18;1433;89
59;2020-S32;3;504;90
59;2020-S32;647;27519;0
59;2020-S33;39;1328;09
59;2020-S33;108;2655;19
59;2020-S33;185;4156;29
59;2020-S33;125;3406;39
59;2020-S33;96;3125;49
59;2020-S33;70;2794;59
59;2020-S33;38;2522;69
59;2020-S33;32;1907;79
59;2020-S33;25;1126;89
59;2020-S33;1;346;90
59;2020-S33;719;23373;0
59;2020-S34;46;1203;09
59;2020-S34;91;3126;19
59;2020-S34;232;5147;29
59;2020-S34;131;4282;39
59;2020-S34;92;3741;49
59;2020-S34;74;3418;59
59;2020-S34;58;2630;69
59;2020-S34;29;1873;79
59;2020-S34;11;1038;89
59;2020-S34;4;322;90
59;2020-S34;769;26784;0
59;2020-S35;38;1338;09
59;2020-S35;161;3579;19
59;2020-S35;288;6272;29
59;2020-S35;170;5338;39
59;2020-S35;137;4980;49
59;2020-S35;93;4384;59
59;2020-S35;55;3226;69
59;2020-S35;25;2162;79
59;2020-S35;18;1199;89
59;2020-S35;2;391;90
59;2020-S35;988;32882;0
59;2020-S36;101;2299;09
59;2020-S36;610;5031;19
59;2020-S36;810;8312;29
59;2020-S36;282;6472;39
59;2020-S36;258;5894;49
59;2020-S36;210;4953;59
59;2020-S36;115;3383;69
59;2020-S36;68;2164;79
59;2020-S36;33;1167;89
59;2020-S36;10;461;90
59;2020-S36;2497;40180;0
59;2020-S37;192;8564;09
59;2020-S37;796;11009;19
59;2020-S37;1232;12276;29
59;2020-S37;534;10632;39
59;2020-S37;559;8732;49
59;2020-S37;379;6230;59
59;2020-S37;201;3881;69
59;2020-S37;127;2439;79
59;2020-S37;56;1278;89
59;2020-S37;29;450;90
59;2020-S37;4108;65500;0
59;2020-S38;225;6550;09
59;2020-S38;1221;16320;19
59;2020-S38;1802;12821;29
59;2020-S38;753;10745;39
59;2020-S38;690;9007;49
59;2020-S38;508;6584;59
59;2020-S38;312;3881;69
59;2020-S38;176;2510;79
59;2020-S38;88;1624;89
59;2020-S38;47;609;90
59;2020-S38;5825;70681;0
59;2020-S39;169;3088;09
59;2020-S39;956;11379;19
59;2020-S39;1562;11880;29
59;2020-S39;688;8477;39
59;2020-S39;600;7524;49
59;2020-S39;558;5944;59
59;2020-S39;351;3827;69
59;2020-S39;197;2382;79
59;2020-S39;131;1385;89
59;2020-S39;49;573;90
59;2020-S39;5264;56478;0
60;2020-S21;0;78;09
60;2020-S21;0;75;19
60;2020-S21;6;254;29
60;2020-S21;3;290;39
60;2020-S21;3;265;49
60;2020-S21;7;322;59
60;2020-S21;4;240;69
60;2020-S21;8;227;79
60;2020-S21;12;225;89
60;2020-S21;12;136;90
60;2020-S21;55;2112;0
60;2020-S22;0;82;09
60;2020-S22;4;88;19
60;2020-S22;1;184;29
60;2020-S22;6;234;39
60;2020-S22;8;279;49
60;2020-S22;5;289;59
60;2020-S22;2;235;69
60;2020-S22;4;216;79
60;2020-S22;5;183;89
60;2020-S22;3;70;90
60;2020-S22;38;1860;0
60;2020-S23;1;74;09
60;2020-S23;0;87;19
60;2020-S23;1;142;29
60;2020-S23;5;192;39
60;2020-S23;3;191;49
60;2020-S23;3;214;59
60;2020-S23;1;196;69
60;2020-S23;2;167;79
60;2020-S23;5;141;89
60;2020-S23;4;49;90
60;2020-S23;25;1453;0
60;2020-S24;0;70;09
60;2020-S24;0;91;19
60;2020-S24;1;197;29
60;2020-S24;2;200;39
60;2020-S24;0;220;49
60;2020-S24;1;204;59
60;2020-S24;1;221;69
60;2020-S24;3;208;79
60;2020-S24;1;197;89
60;2020-S24;0;116;90
60;2020-S24;9;1724;0
60;2020-S25;1;69;09
60;2020-S25;0;85;19
60;2020-S25;6;169;29
60;2020-S25;5;195;39
60;2020-S25;0;189;49
60;2020-S25;0;224;59
60;2020-S25;0;197;69
60;2020-S25;0;183;79
60;2020-S25;3;154;89
60;2020-S25;2;69;90
60;2020-S25;17;1534;0
60;2020-S26;2;161;09
60;2020-S26;5;186;19
60;2020-S26;3;242;29
